PRODUCT_ID,Y_Class,Y_Quality,TIMESTAMP,LINE,PRODUCT_CODE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TRAIN_010,1,0.531503175,2022-06-13 6:36,T050304,A_31,-3922440.200981059,-205453.02330902978,-100556.64865243698,-60877.711086013274,-8041.682020502124,2993.9048532273746,19.683761865674565,-9304.461348139364,4921.82031879274,9943.229684816071,10637.225023639223,-10224.219591492434,-8463.412811860655,-2876.6998006089475,-0.5930490181453131,-314.22736288160195,1610.8460016837073,-1084.88323893782,-433.6528005386852,-383.0455209184908,-67.6677709112797,-149.18624939063963,-104.08447391614176,-143.84966929706286,-33.77152630100276,-131.26582571349095,-24.38531843862795,62.78528652501825,-148.55765705051328,-321.3371021776925,-27.131356061609573,44.63867153208257,-105.28487722438837,67.31482957923009,-29.922832530288606,-29.63203533889758,-55.2306912361402,28.905414907731974,-64.21858878762058,-40.294714186408385,-27.95436833418716,-2.5677165857034816,0.13831016409523542,-1.2474412639830639,24.63925204187347,37.30744545073918,7.193123437366658,26.165450237873255,0.03267327917229233,-4.139151890378376
TRAIN_011,2,0.539149206,2022-06-13 6:44,T050307,A_31,-3914041.1218082374,-206753.82444520242,-100721.04594096275,-60886.56349120142,-8979.014295130366,-9378.200232812836,-11577.272256531374,7391.477851488398,-8094.4814608674415,-56.29712846946809,-14706.161126188605,-950.4007151941115,1039.8772904596815,-6821.556129896271,-7082.9407044913805,2759.137991911284,724.6780144640016,699.0084322768672,-416.5910777271138,126.10397515315164,294.8337171179083,-85.77590955329296,184.0790282375391,-34.27391193190242,-190.36606046206862,-44.17870585969079,-143.69261947853087,187.29365233856745,-261.12570704047727,-185.02033057416915,-26.31501362958394,-94.67432344992496,-141.45794449153465,2.1083720540400757,17.897029218270077,-101.96418797775077,-163.20075910236517,20.413519698998517,16.200593350780167,27.553937971025594,4.971971690160397,32.20152613502637,-10.489559109449493,26.85981228914799,-27.33863953318886,-28.64724568449663,-30.15491554350219,-10.622997382270391,0.11157969258072699,24.878608603567066
TRAIN_012,1,0.533631746,2022-06-13 6:52,T050304,A_31,-3902880.9008715786,-208658.86494889844,-101112.45462565764,-61223.17021015216,-8011.139075869741,2956.6905617148227,-12.018271364725257,-9392.20317616228,4946.893941562349,9933.022704645511,10653.361995692314,-10342.34390517996,-8687.705382796685,-2728.2035625959875,300.21645062975136,-424.5858465401073,-1456.9137270862013,-897.1943999614555,-103.85563155173138,-405.2499690558476,75.37409249719725,-163.38163486458515,-236.00448668264573,-86.90436306610772,-74.13220684760299,-44.999587117474405,-18.294531118525576,79.00438256834792,-112.80918504710249,-318.53011582578495,-27.35382862515063,47.4340039163101,-82.58332730556027,102.51849892029412,-17.631860183608428,-38.1657231832857,-54.716864420972904,30.49977604618921,-77.61759680905217,-40.956807740578334,-18.928143843431734,2.349356510421926,10.413115369110018,8.852237368168208,-16.806784036465,28.363943373841284,-46.47165497192026,11.11571647867395,16.65448427855306,-4.004105700964628
TRAIN_013,2,0.538507937,2022-06-13 7:00,T050307,A_31,-3896403.122359371,-209583.8667846816,-101173.42694298318,-61073.77119548803,-8946.063164817335,-9419.94941539718,-11595.272629978259,7353.225984776693,-8073.671723113021,-35.2689390852089,-14704.377247376051,-1021.6288120442805,867.3691785226542,-6737.049752903596,-6938.484916565243,2705.7531601002347,-1328.429125159375,750.6473172821909,-180.65970025830686,125.76098881973617,386.5433185755873,-98.75076385151904,93.42846826613653,7.3035178823029145,-237.96476179875694,-43.88890996838727,-112.57578626645277,193.8353937738251,-217.30466729388417,-166.46932397449888,-5.661875710417572,-151.44677924641073,-292.9809034856016,-246.38208575176503,-6.092390309387283,-128.226560558741,-166.31191349014225,5.324491349448018,31.85304940123765,38.57264374197635,11.355048051088813,25.568561442150923,4.902419616761384,-32.56122104783837,29.454711318061673,-21.868780064431377,-0.03464849133235667,-2.620759139592934,17.223731160313708,12.66935640226004
TRAIN_014,1,0.531253968,2022-06-13 7:08,T050304,A_31,-3888226.2833296917,-210919.9633088967,-101416.34984330801,-61081.75326929242,-7967.564128684919,2917.6708585723613,10.122606123044742,-9351.140515656674,4970.85418371233,9998.880775426584,10635.68076987509,-10324.632892955788,-8710.991958806497,-2762.315613431324,221.85136395095313,-389.87115838088897,-1471.161890863041,-1004.4898191085836,-75.39565345920695,-384.690300127842,61.71323724579023,-171.93065627194758,-232.0456677234778,-83.70687866984649,-80.0388550854738,-167.64937735234705,-28.438932927318177,91.78887019081515,-104.76575482039533,-309.34661597562496,-16.905861971704226,26.485107957451078,-144.770667667355,-20.380888627095985,-28.366008359672644,-42.20323842496568,-49.45697753492866,27.262717605745742,-67.45946886625183,-41.18922392346165,-17.9107085066548,0.38128556242570016,32.70685744179882,25.86689751702732,-29.31022893806893,0.8980101974051785,-75.43363423112152,20.257980731718497,17.221659793082722,11.197148594721577
TRAIN_015,2,0.5392539679999999,2022-06-13 7:17,T050307,A_31,-3876979.3126126714,-212606.88197576997,-101615.0776951305,-59373.38644856909,-8762.94261255329,-9396.227681662343,-11433.361819491314,7490.538974240476,-8052.980390703814,129.73603282025124,-14860.693326938424,-657.0756153096529,1336.1118126318927,-7164.707462257743,-7522.920356493616,2996.614643449856,6854.093566256191,539.2378801817097,-1104.686607455006,130.16983324212205,74.47128232323583,-35.187312838662876,405.6286187130624,-126.0548043564725,-131.26203724529955,64.76076477898467,-240.25299874311472,149.1703728957418,-338.9360033062053,-166.04478375426325,-28.818863467801382,-96.46887748616493,-177.4435684432686,-67.50499783438283,-15.193825409556279,-76.01144409537163,-150.10437831197683,18.34152016206947,34.04868472925748,33.576132013310925,-2.0457779854141163,32.43577695856155,6.728242627414298,-7.214998328149783,-21.304583075116202,-33.30870133530623,-44.74099117873498,-15.492767845708713,11.772793687130967,6.96751848609172
TRAIN_016,1,0.5340539679999999,2022-06-13 7:25,T050304,A_31,-3870564.6695386814,-213614.3429719183,-101743.33381781551,-58773.74446264908,-7986.135073357831,2399.470041804179,1099.6943127730547,-10291.705713991012,7912.408314167189,1253.4555483799559,-6612.083971360697,-2647.7303413469413,-3996.7864227103196,-6914.514609701576,-3619.6480686060186,1540.3117223421266,5458.877970450239,-293.48245891313616,-832.7347372036119,-408.73380879861134,-49.18033049785356,22.315487126588778,164.63588682124225,-136.33095967128952,-17.064759825752507,-89.5656705096876,-195.89120070129974,15.624448095946114,-218.04166504523465,-262.85512946902617,-73.35389904863189,27.434760192810124,-137.9916294513783,77.63472991879992,-23.17245801614581,-20.35305465531173,-16.121064663348733,-23.874336982997,-79.45338677007467,-89.5011377881265,-43.664838169417486,-14.011242364310595,-2.6886230082601967,-8.964285717900465,34.17681607543583,-10.053447484537465,29.407041171559708,-18.543149400348543,-19.369752106713904,-0.6631113124634677
TRAIN_017,2,0.538853968,2022-06-13 7:33,T050307,A_31,-3862152.3038124326,-215078.49130831996,-102050.01237128691,-61463.717984888055,-8885.73194162117,-9499.424265494088,-11631.406562441829,7283.395593073883,-8019.441192067321,-8.211877382963884,-14672.013218054193,-1173.610536097112,590.3298242706729,-6569.182540482919,-6659.874065882389,2596.1635429568264,-5432.614185324146,861.2498271795166,295.7716459680528,120.898600224969,556.7040965199607,-126.65103996155428,-69.69013991265176,82.31284186373946,-272.7957790924892,-63.080342659098115,-83.51774809082042,231.38726989969885,-173.82172146219906,-186.32939428550884,-14.838024110677063,-108.33219709510011,-143.9177420729665,1.6147040007956461,37.811417403205546,-131.1988216653347,-166.16849567432098,16.5041933827397,1.953531655095778,27.52660851987612,15.537657895972846,27.72983865375175,-9.557890995144183,4.050716577984131,-27.40733904961551,-38.31782002195811,-34.079454762648254,9.449499150872244,23.10916274874633,8.354934306855323
TRAIN_018,1,0.532169841,2022-06-13 7:41,T050304,A_31,-3850870.9524536757,-216978.15393776048,-102401.0005812623,-61050.26359624061,-8059.722561861566,2396.1301592847335,697.3678919002695,-10377.658484741445,7416.78062967443,2706.358609180466,-3307.1285393735902,-4526.623042940797,-5552.516385590938,-5590.293589534636,-2028.829535351603,796.2719188107776,-7364.258200625154,-12.281997450317984,607.5660700652276,-435.83786056143884,440.28508523820324,-93.54436773907854,-383.2795030034273,81.00944117392562,-184.44245446293448,-36.85177859479415,-9.826840096074783,68.24065321894852,-41.158775463335054,-254.70140432289932,-66.98826681595601,-4.925960130157851,-171.58628516624995,-22.000310658864784,-77.3442145038757,490.74498227239394,-120.40388615343,20.633315823367628,54.449070576070625,-97.78672651947296,-104.56883879683478,-21.187162833725736,28.03143506643496,-21.832171662952643,-31.087650398796082,44.970773401816956,-28.551102226784188,-7.08940544462797,-9.658393613047654,-23.56056271252124
TRAIN_019,2,0.539234921,2022-06-13 7:49,T050307,A_31,-3844374.0224588215,-217843.26962829524,-102475.77514578277,-60313.7954338862,-8882.340617088652,-9002.814536645748,-11103.44204436853,7050.160512438337,-8259.004414347864,1672.6280836512742,-14922.742258303948,2646.2535918159265,1543.311814491823,-618.8224232361213,-6864.8314140378125,5047.155372612726,-2293.948843777212,675.155837495408,777.9963177124409,129.33197660209382,516.9887326907444,-10.803441645270057,88.75126444081002,9.790234397912265,-165.76080916613128,-14.622496778387566,-140.76238686055956,200.85754767182388,-216.76114993923935,-162.88657986733375,-19.734742608993884,-68.30774839441692,-162.8959077282457,59.55139825906211,-3.249292862462145,-22.80572077753267,-0.8021068823478875,237.006630330201,84.31225608553645,116.1298508559273,-24.03137832569597,4.066888564795043,13.147792825483227,27.370909389427258,76.93350429417197,-5.527483309733471,21.620401613971588,-22.490179283914564,-30.754711571166986,-2.351654751142606
TRAIN_020,1,0.531179365,2022-06-13 7:58,T050304,A_31,-3836328.196815007,-219109.72884462972,-102626.33244449648,-59249.41679596513,-7899.91337648944,2392.502895633219,929.6601900454824,-10219.048253857218,7574.496794090255,2487.719908455456,-4241.59702525574,-3794.6558965366794,-4828.341688281066,-6236.219849607412,-2892.319688179881,1202.4464482384824,1521.8239784696057,-313.23079759040166,-372.82261183793327,-406.7452242031717,93.4979551161511,-21.326280742173907,-15.302332519630756,-73.48964249469361,-80.72561063138895,-136.39545930116083,-141.26027584989166,35.05581930314432,-144.5274237774788,-245.40889846425807,-56.91704266484821,-7.175041564160696,-233.52551994344518,-57.389686830997384,-48.885191930964204,53.23416341396203,145.58559905850484,198.71089635617383,13.090761062227264,-13.119224783549692,-69.54765348681775,-10.148262427493353,48.7456011446045,24.729664329701336,17.168902285433784,51.493607412562696,-61.56632461693935,-7.555733551101529,-6.006042219020515,-5.282980607313723
TRAIN_021,2,0.544128571,2022-06-14 5:58,T050304,A_31,-3623110.7820157683,-253863.3740070017,-108560.05874655883,-57900.37188676156,-5124.5440476965505,1170.0965055548766,-863.6314069163019,-8678.976763328257,7176.931913363307,1656.0441317350414,-5980.72441184588,2069.5032362372285,-5769.727966400811,-4115.549080303361,-1251.8698557091263,1465.487634713683,-4713.252282593545,1339.126674487867,461.96071346086956,-759.5913168956343,1199.1786454544992,450.1327691520604,-689.2657451530997,274.51076190123814,-315.0568273051065,1479.1256821489724,-53.29541005119097,-65.4247842029508,-104.55570006855584,-278.8779625479644,-49.7667726721905,785.8457591182319,175.05845582871905,-375.7586382777348,-29.041276148157902,71.02872087206346,-13.96889090857317,-98.59783221554193,17.575382097687566,-53.247171376983594,-122.7767541323895,-2.148620934295083,47.203657338061355,-38.44676007131696,70.09520085679205,46.29608813607396,42.422112497429204,-15.98650158259252,-18.09949406272753,-20.752564041033175
TRAIN_024,2,0.57884127,2022-06-16 23:46,T050307,A_31,5350069.263255188,-1671500.8038050886,-322830.5905265724,38937.52578291845,-18073.16782591216,-2758.640420912928,-22811.494703099197,10932.183330326046,-3914.8560180320346,11316.640362290134,-13329.816934439177,1786.4959984320978,-10278.177913226295,-10641.121384680177,-3275.751932483279,2981.345945397882,-3717.4932621735666,-7361.137836341012,341.04365730154444,2223.555002663988,2286.367370383174,2628.129642601456,2249.2725878256697,-322.5212011372731,-183.55088840306277,424.399711397897,533.7017886545152,720.9604641087562,1102.4301395923364,-119.8678961981879,156.72669102155695,546.666634961742,219.93783057161536,-34.74499075188173,136.9925174458711,-91.25292210008115,-133.53867833007908,102.0017895326241,32.59468619950817,105.59979488073249,-29.30390892566131,-12.969805010414952,-35.47740393438859,13.49177682457582,-84.01609571869167,84.0319562396732,-16.936877779945835,10.139655551854792,4.281744056782003,22.22307016206227
TRAIN_027,2,0.540001587,2022-06-19 20:18,T010306,A_31,4311652.80825952,452308.411919008,1270101.4688674419,-41388.64282777458,15943.93240484399,-56833.17833265606,-3379.760790215277,-486.3350319713049,42524.54945001626,-7945.901750556741,4463.977568570143,2349.4587323593155,3348.5420960765623,-1195.4904696336625,-4343.87646783889,4160.6913726731555,768.6440371760191,4407.391830960808,511.6254598395225,710.182502508345,1575.911057567034,1088.4074496597345,-160.96530068705383,-164.18072786227867,-207.27539786625601,-822.5906846690272,41.030928180541636,13.593896230982017,98.24286305656803,90.57147839371444,-123.65195437361315,-184.6811009609655,81.80636906827871,19.670213335776737,78.63372452557532,-57.34808237132865,27.44504535955181,-18.77062690455943,-20.478079663963022,-120.22438143605139,1.9936330848341641,-50.60826084742455,27.72916389619528,3.0303475488878124,-21.336725505497633,-1.3133727712095293,14.811979551972007,19.444365312723413,18.42504191128442,11.6393126027058
TRAIN_028,0,0.521249206,2022-06-19 20:26,T010305,A_31,4420685.150646371,455125.2996545079,1284272.446517462,-34443.0246762052,-59746.072365790744,-28168.558952510277,-369.50232308651823,-8488.196550996014,47297.03779997334,-10178.610402813916,9242.117891550939,5889.561426459688,-1767.9067020953469,313.507010119833,-4485.602358038365,5827.198070715669,611.8161752826112,900.0625635385713,2486.572551988718,-38.262120586075,1396.6368753806178,536.0943021621495,-69.80833638926718,83.84310612619055,-202.439751726605,-769.0813860816016,228.42673342225277,-13.154278832185138,174.79648770514555,110.59190025177988,-21.507419186064666,-165.8083935185222,50.44886872815958,84.442047497907,77.89417259415438,-66.66455891626167,-30.006454561125263,-8.341581685840517,48.1274679840705,-37.09891695157525,33.77942890711327,-4.918773909568575,13.655512218379302,27.419303083658413,-38.600457160219555,-19.890889668254687,19.088789874625277,12.022943572208707,9.00777758030896,21.83382393982848
TRAIN_031,2,0.536206349,2022-06-20 21:55,T010306,A_31,5430394.4694673,478163.668234477,1405806.1077167196,-57115.4288208196,21455.898416643504,-51008.46948638293,-14584.720722607699,12440.695975139357,41130.3040868147,-2909.0019947454643,12894.420050351462,-2423.679485362316,10559.115235909698,992.9775180897118,-28.104019651496937,2459.754888808126,1151.4368140913928,1835.3415582817124,357.622164173262,493.1198933773367,1629.5330042732417,830.4341112584125,-834.4060102947418,414.8371582949342,-653.9275175871068,4797.975448901106,-289.16458605966324,-497.8461921260525,93.16281371272274,147.89552205461928,10.158533769089223,-180.8315070691907,2.354406587729244,62.650146290602464,-2.477696375100762,-83.45686355914204,-31.596375421421815,54.36459788669955,-28.75073236712409,1.676911933124169,35.90250927184816,-28.459813632933436,13.192368930065248,-23.381211559700727,-46.675431209544406,-51.165149669193234,-26.89768832052297,9.51951991596393,-0.35508393855981246,10.980688506021812
TRAIN_032,2,0.548592063,2022-06-21 7:06,T010306,A_31,-4085936.803070258,205995.80701872963,210525.68261048384,74799.09878604923,15096.46876902329,-17128.068824828264,-1133.8124891889634,2599.1408965402093,8179.614623915701,-1991.167790149825,5557.443697492364,-9493.76884809357,2663.3037448930645,-13161.760079539774,-4698.086493625817,-2761.369261253131,-483.21722748246634,-1737.1933564971564,-814.3038694020247,-795.6925434175417,-785.1380504289865,473.29837570963235,-399.0212049835412,412.3547710645231,1219.8292998789866,-42.42886787076829,-32.641899055822776,92.78511104928542,-41.91256556274618,-120.26839347654136,-72.92515534044018,-111.93225526370419,91.87796018922428,21.795797578703283,62.89510267775404,-70.99564904260585,20.456189454103797,-17.55103625146895,52.43117420808552,0.7959972619891352,28.173466501574538,-2.0717047069042,14.408637760043977,5.570906760103414,-32.74389272098596,-2.2553396061089983,25.959039656965185,27.65317361414969,-12.382982083499801,-5.442153297921068
TRAIN_033,1,0.526655556,2022-06-21 7:14,T010305,A_31,-3993605.41931001,208281.0386838008,222500.30964196924,81214.08263245829,-61225.093916996324,3648.0110243847703,-7483.574985421783,7749.385732392387,119.56201343121236,1294.252755394536,10722.531174266534,-8288.464241567217,1035.4063235732476,-2936.312861109096,-3138.5126287054313,798.8367522925485,-140.4917286215147,-329.5841070513818,607.4215522295218,-846.5865977743699,-764.5358176103578,383.3672002691273,-353.4336029816537,236.16863353628344,1151.4930665811232,16.124118267388553,55.05518898464181,2.628692260213011,-14.190406030822894,-58.97809324524834,-57.878180647973856,-42.23295643066972,90.4706988506899,3.356837103511682,-24.784136980121293,38.85725930172179,6.823364483117628,-0.09054424576358713,9.10242372775131,14.932681315146242,11.454050436176374,-3.658391216610333,18.704817562400052,4.322973463896701,-8.546647822322686,-8.115477408601052,5.107475923792955,-0.11222074397510381,-8.334158782513184,-9.230631030188805
TRAIN_034,0,0.52152381,2022-06-21 17:36,T050304,A_31,2309692.246479237,-1194329.271610945,-252882.64664371667,6312.29471219761,5429.103627894931,-3498.704849594993,139.95360749658286,-10.754041823997218,1252.0041892200702,17882.56968325105,9259.250743058183,7540.8206513588775,-12928.794990420172,-2361.3732713334775,2347.785952533756,1752.334351741018,4627.434328901793,615.7189107987354,274.50591362208047,-706.1466667402283,2257.354630434894,981.6427942222892,-933.7224395568828,420.18618624207517,-201.0136317043254,-419.9766951682495,-383.43658345781637,110.01185624633548,-434.35918457210124,-4.482667853305895,-43.03020989248671,-2.812033981171121,34.28094051493531,-100.21050997312936,-279.3200800749711,74.72875337462611,61.157436302304205,-144.7401328783221,72.42470651738564,-27.825316339770783,-126.91895558245547,0.9822558530686004,42.379155854124384,-20.506014994597788,-17.679365183897552,-13.517089337777689,-31.249153392717375,-21.762573021362698,10.919483448081811,14.402496962341592
